Country_code,Country,Job Title,Age,Quantity,Percentage
ES,Spain,"Engineer, System Electronic Data Processing (Engineer, System EDP)",49,1,0.01%
ES,Spain,Field Artillery Automated Tactical Data System Specialist,38,1,0.01%
ES,Spain,Field Artillery Automated Tactical Data System Specialist,45,1,0.01%
ES,Spain,Field Traffic Data Technician,33,1,0.01%
ES,Spain,Flight Data Technician,40,1,0.01%
ES,Spain,Flight Test Data Acquisition Technician,24,1,0.01%
ES,Spain,Flight Test Data Acquisition Technician,25,1,0.01%
ES,Spain,Flight Test Data Acquisition Technician,54,1,0.01%
ES,Spain,Geographic Information Systems Data Administrator (GIS Data Administrator),26,1,0.01%
ES,Spain,Geographic Information Systems Data Administrator (GIS Data Administrator),30,1,0.01%
ES,Spain,Geographic Information Systems Data Administrator (GIS Data Administrator),39,1,0.01%
ES,Spain,Geographic Information Systems Data Administrator (GIS Data Administrator),41,1,0.01%
ES,Spain,Geographic Information Systems Data Administrator (GIS Data Administrator),45,2,0.02%
ES,Spain,Geographic Information Systems Data Administrator (GIS Data Administrator),50,1,0.01%
ES,Spain,Geographic Information Systems Data Administrator (GIS Data Administrator),54,1,0.01%
ES,Spain,Geographic Information Systems Data Administrator (GIS Data Administrator),59,1,0.01%
ES,Spain,Geographic Information Systems Data Manager (GIS Data Manager),32,1,0.01%
ES,Spain,Geographic Information Systems Data Manager (GIS Data Manager),34,1,0.01%
ES,Spain,Geographic Information Systems Data Manager (GIS Data Manager),38,1,0.01%
ES,Spain,Geographic Information Systems Data Manager (GIS Data Manager),42,1,0.01%
ES,Spain,Geographic Information Systems Data Manager (GIS Data Manager),44,1,0.01%
ES,Spain,Geographic Information Systems Data Manager (GIS Data Manager),46,1,0.01%
ES,Spain,Geographic Information Systems Data Manager (GIS Data Manager),48,1,0.01%
ES,Spain,Geographic Information Systems Data Manager (GIS Data Manager),49,1,0.01%
ES,Spain,Geographic Information Systems Data Manager (GIS Data Manager),58,1,0.01%
ES,Spain,Geographic Information Systems Data Manager (GIS Data Manager),63,1,0.01%
ES,Spain,Geographic Information Systems Data Specialist (GIS Data Specialist),29,1,0.01%
ES,Spain,Geographic Information Systems Data Specialist (GIS Data Specialist),37,1,0.01%
ES,Spain,Geographic Information Systems Data Specialist (GIS Data Specialist),45,1,0.01%
ES,Spain,Geographic Information Systems Data Specialist (GIS Data Specialist),49,1,0.01%
ES,Spain,Geographic Information Systems Data Specialist (GIS Data Specialist),53,1,0.01%
ES,Spain,Geographic Information Systems Database Administrator (GIS Database Administrator),45,1,0.01%
ES,Spain,Geographic Information Systems Database Administrator (GIS Database Administrator),46,2,0.02%
ES,Spain,Geographic Information Systems Database Administrator (GIS Database Administrator),47,1,0.01%
ES,Spain,Geographic Information Systems Database Administrator (GIS Database Administrator),52,1,0.01%
ES,Spain,Geographic Information Systems Database Administrator (GIS Database Administrator),54,2,0.02%
ES,Spain,Geographic Information Systems Database Administrator (GIS Database Administrator),57,1,0.01%
ES,Spain,Head of Information Systems and Data Processing,29,1,0.01%
ES,Spain,Head of Information Systems and Data Processing,33,1,0.01%
ES,Spain,Head of Information Systems and Data Processing,44,1,0.01%
ES,Spain,Head of Information Systems and Data Processing,45,2,0.02%
ES,Spain,Head of Information Systems and Data Processing,51,1,0.01%
ES,Spain,Head of Information Systems and Data Processing,54,1,0.01%
ES,Spain,Head of Information Systems and Data Processing,63,1,0.01%
ES,Spain,Health Data Analyst,44,1,0.01%
ES,Spain,Health Data Analyst,53,1,0.01%
ES,Spain,Internet Database Specialist,42,1,0.01%
ES,Spain,Internet Database Specialist,51,1,0.01%
ES,Spain,Internet Database Specialist,52,1,0.01%
ES,Spain,LiDAR Data Analyst,46,1,0.01%
ES,Spain,LiDAR Data Analyst,67,1,0.01%
ES,Spain,Maintenance Data Analyst,44,1,0.01%
ES,Spain,Marketing Database Analyst,34,1,0.01%
ES,Spain,Medical Data Analyst,46,1,0.01%
ES,Spain,Micro Computer Data Processor,48,1,0.01%
ES,Spain,Micro Computer Data Processor,56,1,0.01%
ES,Spain,Micro Computer Data Processor,63,1,0.01%
ES,Spain,Naval Tactical Data System--Combat Information Center Officer,22,1,0.01%
ES,Spain,Naval Tactical Data System--Combat Information Center Officer,44,1,0.01%
ES,Spain,Naval Tactical Data System--Combat Information Center Officer,46,1,0.01%
ES,Spain,No Job,18,2,0.02%
ES,Spain,No Job,19,5,0.06%
ES,Spain,No Job,20,6,0.07%
ES,Spain,No Job,21,6,0.07%
ES,Spain,No Job,22,15,0.18%
ES,Spain,No Job,23,22,0.26%
ES,Spain,No Job,24,12,0.14%
ES,Spain,No Job,25,11,0.13%
ES,Spain,No Job,26,12,0.14%
ES,Spain,No Job,27,12,0.14%
ES,Spain,No Job,28,11,0.13%
ES,Spain,No Job,29,14,0.17%
ES,Spain,No Job,30,10,0.12%
ES,Spain,No Job,31,13,0.15%
ES,Spain,No Job,32,8,0.09%
ES,Spain,No Job,33,11,0.13%
ES,Spain,No Job,34,3,0.04%
ES,Spain,No Job,35,2,0.02%
ES,Spain,No Job,36,6,0.07%
ES,Spain,No Job,37,4,0.05%
ES,Spain,No Job,38,6,0.07%
ES,Spain,No Job,39,12,0.14%
ES,Spain,No Job,40,6,0.07%
ES,Spain,No Job,41,4,0.05%
ES,Spain,No Job,42,3,0.04%
ES,Spain,No Job,43,10,0.12%
ES,Spain,No Job,44,18,0.21%
ES,Spain,No Job,45,25,0.3%
ES,Spain,No Job,46,9,0.11%
ES,Spain,No Job,47,16,0.19%
ES,Spain,No Job,48,17,0.2%
ES,Spain,No Job,49,6,0.07%
ES,Spain,No Job,50,14,0.17%
ES,Spain,No Job,51,8,0.09%
ES,Spain,No Job,52,8,0.09%
ES,Spain,No Job,53,12,0.14%
ES,Spain,No Job,54,12,0.14%
ES,Spain,No Job,55,9,0.11%
ES,Spain,No Job,56,4,0.05%
ES,Spain,No Job,57,7,0.08%
ES,Spain,No Job,58,4,0.05%
ES,Spain,No Job,59,6,0.07%
ES,Spain,No Job,60,1,0.01%
ES,Spain,No Job,61,6,0.07%
ES,Spain,No Job,62,2,0.02%
ES,Spain,No Job,63,3,0.04%
ES,Spain,No Job,64,3,0.04%
ES,Spain,No Job,65,2,0.02%
ES,Spain,No Job,66,1,0.01%
ES,Spain,No Job,67,3,0.04%
ES,Spain,No Job,69,1,0.01%
ES,Spain,"Operations Officer, Afloat (Naval Tactical Data Systems)",44,1,0.01%
ES,Spain,Oracle Database Administrator (Oracle DBA),32,1,0.01%
ES,Spain,Oracle Database Administrator (Oracle DBA),38,1,0.01%
ES,Spain,Oracle Database Administrator (Oracle DBA),41,1,0.01%
ES,Spain,Oracle Database Administrator (Oracle DBA),46,1,0.01%
ES,Spain,Oracle Database Administrator (Oracle DBA),47,1,0.01%
ES,Spain,Oracle Database Administrator (Oracle DBA),63,1,0.01%
ES,Spain,Oracle Database Administrator (Oracle DBA),65,1,0.01%
ES,Spain,Reference Data Expert,37,1,0.01%
ES,Spain,Reference Data Expert,49,1,0.01%
ES,Spain,SCADA Operator (Supervisory Control and Data Acquisition Operator),25,1,0.01%
ES,Spain,SCADA Technician (Supervisory Control and Data Acquisition Technician),52,1,0.01%
ES,Spain,SQL Database Administrator,46,1,0.01%
ES,Spain,SQL Database Administrator,48,1,0.01%
ES,Spain,SQL Database Administrator,52,4,0.05%
ES,Spain,SQL Database Administrator,60,1,0.01%
ES,Spain,SQL Database Administrator,65,1,0.01%
ES,Spain,Scientific Database Curator,46,1,0.01%
ES,Spain,Scientific Database Curator,50,1,0.01%
ES,Spain,Survey Data Technician,23,1,0.01%
ES,Spain,Voice and Data Technician,28,1,0.01%
ES,Spain,Voice and Data Technician,45,1,0.01%
ES,Spain,Weight in Motion Field Data Collection Technician,34,1,0.01%
ES,Spain,Weight in Motion Field Data Collection Technician,39,1,0.01%
ES,Spain,Weight in Motion Field Data Collection Technician,41,1,0.01%
ES,Spain,Weight in Motion Field Data Collection Technician,49,1,0.01%
FI,Finland,Automatic Data Processing Customer Liaison (ADP Customer Liaison),34,1,0.01%
FI,Finland,Automatic Data Processing Planner (ADP Planner),37,1,0.01%
FI,Finland,Clinical Data Management Manager (CDM Manager),54,1,0.01%
FI,Finland,Computer or Data Processing Systems Consultant,39,1,0.01%
FI,Finland,Computer or Data Processing Systems Consultant,47,1,0.01%
FI,Finland,Data Administrator,44,1,0.01%
FI,Finland,Data Analysis Assistant,56,1,0.01%
FI,Finland,Data Architect,59,1,0.01%
FI,Finland,Data Collection Technician,53,1,0.01%
FI,Finland,Data Communications Analyst,40,1,0.01%
FI,Finland,Data Coordinator,28,1,0.01%
FI,Finland,Data Coordinator,43,1,0.01%
FI,Finland,Data Coordinator,47,1,0.01%
FI,Finland,Data Entry Representative,44,1,0.01%
FI,Finland,Data Management Information Technology Specialist,44,1,0.01%
FI,Finland,Data Manager,56,1,0.01%
FI,Finland,Data Modeling Specialist,29,1,0.01%
FI,Finland,Data Modeling Specialist,30,1,0.01%
FI,Finland,Data Officer,43,1,0.01%
FI,Finland,Data Officer,45,1,0.01%
FI,Finland,Data Officer,59,1,0.01%
FI,Finland,Data Operations Director,31,1,0.01%
FI,Finland,Data Processing Auditor,23,1,0.01%
FI,Finland,Data Processing Auditor,29,1,0.01%
FI,Finland,Data Processing Consultant,58,1,0.01%
FI,Finland,Data Processing Manager,26,1,0.01%
FI,Finland,Data Processing Mechanic,45,1,0.01%
FI,Finland,Data Processing Systems Analyst,49,1,0.01%
FI,Finland,Data Reduction Technician,43,1,0.01%
FI,Finland,Data Reduction Technician,58,1,0.01%
FI,Finland,Data Scientist,48,1,0.01%
FI,Finland,Data Security Analyst,43,1,0.01%
FI,Finland,Data Storage Specialist,32,1,0.01%
FI,Finland,Data Transcriber,35,1,0.01%
FI,Finland,Data Warehouse Developer,56,1,0.01%
FI,Finland,Data Warehousing Engineer,44,1,0.01%
FI,Finland,Data Warehousing Manager,49,1,0.01%
FI,Finland,Data Warehousing Specialist,33,1,0.01%
FI,Finland,Database Administration Associate,57,1,0.01%
FI,Finland,Database Administration Manager,31,1,0.01%
FI,Finland,Database Administration Manager,49,1,0.01%
FI,Finland,Database Administration Manager,54,1,0.01%
FI,Finland,Database Consultant,27,1,0.01%
FI,Finland,Database Coordinator,60,1,0.01%
FI,Finland,Database Development Project Manager,29,1,0.01%
FI,Finland,Database Development and Administration Project Manager,59,1,0.01%
FI,Finland,Database Manager,51,1,0.01%
FI,Finland,Database Marketing Analyst,25,1,0.01%
FI,Finland,Database Marketing Analyst,32,1,0.01%
FI,Finland,Database Marketing Analyst,50,1,0.01%
FI,Finland,Database Software Technician,43,1,0.01%
FI,Finland,Database Software Technician,47,1,0.01%
FI,Finland,Database Specialist,29,1,0.01%
FI,Finland,Database Tester,33,1,0.01%
FI,Finland,Database Tester,34,1,0.01%
FI,Finland,Databases Computer Consultant,48,1,0.01%
FI,Finland,Databases Computer Consultant,50,1,0.01%
FI,Finland,Databases Software Consultant,48,1,0.01%
FI,Finland,Datastage Developer,50,1,0.01%
FI,Finland,Director of Data Operations,28,1,0.01%
FI,Finland,Director of Data Operations,42,1,0.01%
FI,Finland,Electronic Data Processing Auditor (EDP Auditor),29,1,0.01%
FI,Finland,Electronic Data Processing Auditor (EDP Auditor),43,1,0.01%
FI,Finland,Field Artillery Automated Tactical Data System Specialist,48,1,0.01%
FI,Finland,Geographic Information Systems Data Administrator (GIS Data Administrator),58,1,0.01%
FI,Finland,Geographic Information Systems Data Administrator (GIS Data Administrator),69,1,0.01%
FI,Finland,Geographic Information Systems Data Manager (GIS Data Manager),61,1,0.01%
FI,Finland,Geographic Information Systems Data Specialist (GIS Data Specialist),35,1,0.01%
FI,Finland,Geographic Information Systems Data Specialist (GIS Data Specialist),46,1,0.01%
FI,Finland,Geographic Information Systems Data Specialist (GIS Data Specialist),47,1,0.01%
FI,Finland,Internet Database Specialist,50,1,0.01%
FI,Finland,Naval Tactical Data System--Combat Information Center Officer,25,1,0.01%
FI,Finland,No Job,18,1,0.01%
FI,Finland,No Job,19,1,0.01%
FI,Finland,No Job,20,3,0.04%
FI,Finland,No Job,22,5,0.06%
FI,Finland,No Job,23,1,0.01%
FI,Finland,No Job,28,1,0.01%
FI,Finland,No Job,35,1,0.01%
FI,Finland,No Job,36,1,0.01%
FI,Finland,No Job,37,2,0.02%
FI,Finland,No Job,38,2,0.02%
FI,Finland,No Job,39,1,0.01%
FI,Finland,No Job,44,4,0.05%
FI,Finland,No Job,46,1,0.01%
FI,Finland,No Job,51,1,0.01%
FI,Finland,No Job,54,2,0.02%
FI,Finland,No Job,55,2,0.02%
FI,Finland,No Job,56,1,0.01%
FI,Finland,No Job,57,1,0.01%
FI,Finland,No Job,60,1,0.01%
FI,Finland,No Job,61,1,0.01%
FI,Finland,No Job,62,1,0.01%
FI,Finland,No Job,63,1,0.01%
FI,Finland,No Job,65,1,0.01%
FI,Finland,No Job,66,1,0.01%
FI,Finland,No Job,68,1,0.01%
FI,Finland,Oracle Database Administrator (Oracle DBA),39,1,0.01%
FI,Finland,Oracle Database Administrator (Oracle DBA),63,1,0.01%
FI,Finland,SCADA Technician (Supervisory Control and Data Acquisition Technician),32,1,0.01%
FR,France,Analytical Data Miner,53,1,0.01%
FR,France,Analytical Data Miner,60,1,0.01%
FR,France,Automatic Data Processing Customer Liaison (ADP Customer Liaison),31,2,0.02%
FR,France,Automatic Data Processing Customer Liaison (ADP Customer Liaison),39,1,0.01%
FR,France,Automatic Data Processing Customer Liaison (ADP Customer Liaison),42,1,0.01%
FR,France,Automatic Data Processing Customer Liaison (ADP Customer Liaison),45,1,0.01%
FR,France,Automatic Data Processing Customer Liaison (ADP Customer Liaison),47,1,0.01%
FR,France,Automatic Data Processing Customer Liaison (ADP Customer Liaison),49,2,0.02%
FR,France,Automatic Data Processing Customer Liaison (ADP Customer Liaison),50,1,0.01%
FR,France,Automatic Data Processing Customer Liaison (ADP Customer Liaison),51,1,0.01%
FR,France,Automatic Data Processing Customer Liaison (ADP Customer Liaison),65,1,0.01%
FR,France,Automatic Data Processing Planner,19,1,0.01%
FR,France,Automatic Data Processing Planner,24,1,0.01%
FR,France,Automatic Data Processing Planner,25,1,0.01%
FR,France,Automatic Data Processing Planner,30,1,0.01%
FR,France,Automatic Data Processing Planner,32,1,0.01%
FR,France,Automatic Data Processing Planner,37,1,0.01%
FR,France,Automatic Data Processing Planner,39,1,0.01%
FR,France,Automatic Data Processing Planner,45,1,0.01%
FR,France,Automatic Data Processing Planner,50,1,0.01%
FR,France,Automatic Data Processing Planner,51,2,0.02%
FR,France,Automatic Data Processing Planner,54,1,0.01%
FR,France,Automatic Data Processing Planner,60,1,0.01%
FR,France,Automatic Data Processing Planner (ADP Planner),29,1,0.01%
FR,France,Automatic Data Processing Planner (ADP Planner),33,1,0.01%
FR,France,Automatic Data Processing Planner (ADP Planner),35,1,0.01%
FR,France,Automatic Data Processing Planner (ADP Planner),39,1,0.01%
FR,France,Automatic Data Processing Planner (ADP Planner),46,1,0.01%
FR,France,Automatic Data Processing Planner (ADP Planner),48,1,0.01%
FR,France,Automatic Data Processing Planner (ADP Planner),49,1,0.01%
FR,France,Automatic Data Processing Planner (ADP Planner),54,1,0.01%
FR,France,Automatic Data Processing Planner (ADP Planner),65,1,0.01%
FR,France,Automatic Data Processing Systems Security Specialist (ADP Systems Security),29,1,0.01%
FR,France,Automatic Data Processing Systems Security Specialist (ADP Systems Security),36,1,0.01%
FR,France,Automatic Data Processing Systems Security Specialist (ADP Systems Security),37,1,0.01%
FR,France,Automatic Data Processing Systems Security Specialist (ADP Systems Security),44,1,0.01%
FR,France,Automatic Data Processing Systems Security Specialist (ADP Systems Security),47,2,0.02%
FR,France,Automatic Data Processing Systems Security Specialist (ADP Systems Security),53,1,0.01%
FR,France,Automatic Data Processing Systems Security Specialist (ADP Systems Security),56,1,0.01%
FR,France,Automatic Data Processing Systems Security Specialist (ADP Systems Security),58,2,0.02%
FR,France,Automatic Data Processing Systems Security Specialist (ADP Systems Security),59,1,0.01%
FR,France,Business Database Analyst,47,1,0.01%
FR,France,Business Database Analyst,52,1,0.01%
FR,France,Business Database Analyst,55,1,0.01%
FR,France,Clinical Data Analyst,50,1,0.01%
FR,France,Clinical Data Analyst,53,1,0.01%
FR,France,Clinical Data Associate,31,1,0.01%
FR,France,Clinical Data Associate,44,1,0.01%
FR,France,Clinical Data Coordinator,24,1,0.01%
FR,France,Clinical Data Coordinator,45,1,0.01%
FR,France,Clinical Data Management Associate Director,33,1,0.01%
FR,France,Clinical Data Management Associate Director,49,1,0.01%
FR,France,Clinical Data Management Manager (CDM Manager),29,1,0.01%
FR,France,Clinical Data Management Manager (CDM Manager),45,1,0.01%
FR,France,Clinical Data Management Manager (CDM Manager),65,1,0.01%
FR,France,Clinical Data Management Manager (CDM Manager),66,1,0.01%
FR,France,Clinical Data Manager,33,1,0.01%
FR,France,Clinical Data Manager,61,1,0.01%
FR,France,Clinical Data Specialist,46,1,0.01%
FR,France,Clinical Trials Data Coordinator,43,1,0.01%
FR,France,Clinical Trials Data Coordinator,44,1,0.01%
FR,France,Clinical Trials Data Coordinator,51,1,0.01%
FR,France,Computer or Data Processing Systems Consultant,28,1,0.01%
FR,France,Computer or Data Processing Systems Consultant,37,1,0.01%
FR,France,Computer or Data Processing Systems Consultant,39,1,0.01%
FR,France,Computer or Data Processing Systems Consultant,40,1,0.01%
FR,France,Computer or Data Processing Systems Consultant,44,1,0.01%
FR,France,Computer or Data Processing Systems Consultant,45,2,0.02%
FR,France,Computer or Data Processing Systems Consultant,46,1,0.01%
FR,France,Computer or Data Processing Systems Consultant,48,1,0.01%
FR,France,Computer or Data Processing Systems Consultant,51,1,0.01%
FR,France,Computer or Data Processing Systems Consultant,54,2,0.02%
FR,France,Computer or Data Processing Systems Consultant,57,1,0.01%
FR,France,Computer or Data Processing Systems Consultant,64,1,0.01%
FR,France,Crime Data Specialist,28,1,0.01%
FR,France,Customer Data Technician,27,1,0.01%
FR,France,Data Administrator,25,1,0.01%
FR,France,Data Administrator,35,1,0.01%
FR,France,Data Administrator,41,1,0.01%
FR,France,Data Administrator,44,1,0.01%
FR,France,Data Administrator,45,1,0.01%
FR,France,Data Administrator,50,1,0.01%
FR,France,Data Architect,29,1,0.01%
FR,France,Data Architect,32,1,0.01%
FR,France,Data Architect,33,1,0.01%
FR,France,Data Architect,39,2,0.02%
FR,France,Data Architect,45,1,0.01%
FR,France,Data Architect,46,1,0.01%
FR,France,Data Architect,47,2,0.02%
FR,France,Data Architect,50,2,0.02%
FR,France,Data Architect,57,1,0.01%
FR,France,Data Architect,60,1,0.01%
FR,France,Data Base Design Analyst,22,1,0.01%
FR,France,Data Base Design Analyst,33,1,0.01%
FR,France,Data Base Design Analyst,34,1,0.01%
FR,France,Data Base Design Analyst,37,2,0.02%
FR,France,Data Base Design Analyst,42,1,0.01%
FR,France,Data Base Design Analyst,45,2,0.02%
FR,France,Data Base Design Analyst,59,2,0.02%
FR,France,Data Capture Specialist,50,1,0.01%
FR,France,Data Coder Operator,34,1,0.01%
FR,France,Data Coder Operator,57,1,0.01%
FR,France,Data Collection Technician,24,1,0.01%
FR,France,Data Collection Technician,44,1,0.01%
FR,France,Data Collection Technician,50,1,0.01%
FR,France,Data Collector,54,1,0.01%
FR,France,Data Communications Analyst,29,1,0.01%
FR,France,Data Communications Analyst,30,1,0.01%
FR,France,Data Communications Analyst,33,1,0.01%
FR,France,Data Communications Analyst,39,1,0.01%
FR,France,Data Communications Analyst,47,1,0.01%
FR,France,Data Communications Analyst,48,2,0.02%
FR,France,Data Communications Analyst,51,1,0.01%
FR,France,Data Communications Analyst,56,1,0.01%
FR,France,Data Communications Software Consultant,18,1,0.01%
FR,France,Data Communications Software Consultant,28,2,0.02%
FR,France,Data Communications Software Consultant,37,1,0.01%
FR,France,Data Communications Software Consultant,38,1,0.01%
FR,France,Data Communications Software Consultant,48,1,0.01%
FR,France,Data Communications Software Consultant,53,1,0.01%
FR,France,Data Communications Software Consultant,58,1,0.01%
FR,France,Data Communications Software Consultant,63,1,0.01%
FR,France,Data Communications Technician,37,1,0.01%
FR,France,Data Communications Technician,49,1,0.01%
